dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,yolov8_nano$dispatch_0_V256D128_rvv_conv2d_s8_N1xIC3xIH160xIW160xOC16xOH80xOW80xKH3xKW3xSH2xSW2xPH1xPW1,,,2.582709,ms,2582709.000000,0,,firesim,conv2d_s8,N=1;IC=3;IH=160;IW=160;OC=16;OH=80;OW=80;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,2582709
1,yolov8_nano$dispatch_1_V256D128_rvv_silu_s8_n102400,,,0.162342,ms,162342.000000,0,,firesim,silu_s8,n=102400,162342
2,yolov8_nano$dispatch_2_V256D128_rvv_conv2d_s8_N1xIC16xIH80xIW80xOC32xOH40xOW40xKH3xKW3xSH2xSW2xPH1xPW1,,,2.737774,ms,2737774.000000,0,,firesim,conv2d_s8,N=1;IC=16;IH=80;IW=80;OC=32;OH=40;OW=40;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,2737774
3,yolov8_nano$dispatch_3_V256D128_rvv_silu_s8_n51200,,,0.094797,ms,94797.000000,0,,firesim,silu_s8,n=51200,94797
4,yolov8_nano$dispatch_4_V256D128_rvv_conv2d_s8_N1xIC32xIH40xIW40xOC32xOH40xOW40xKH1xKW1xSH1xSW1xPH0xPW0,,,1.286908,ms,1286908.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=40;IW=40;OC=32;OH=40;OW=40;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1286908
5,yolov8_nano$dispatch_5_V256D128_rvv_silu_s8_n51200,,,0.099061,ms,99061.000000,0,,firesim,silu_s8,n=51200,99061
6,yolov8_nano$dispatch_6_V256D128_rvv_chunk2_c1_N1xC32xH40xW40xc_each16,,,0.000000,ms,0.000000,0,,firesim,chunk2_c1,N=1;C=32;H=40;W=40;c_each=16,0
7,yolov8_nano$dispatch_7_V256D128_rvv_conv2d_s8_N1xIC16xIH40xIW40xOC16xOH40xOW40xKH3xKW3xSH1xSW1xPH1xPW1,,,2.831676,ms,2831676.000000,0,,firesim,conv2d_s8,N=1;IC=16;IH=40;IW=40;OC=16;OH=40;OW=40;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,2831676
8,yolov8_nano$dispatch_8_V256D128_rvv_silu_s8_n25600,,,0.096212,ms,96212.000000,0,,firesim,silu_s8,n=25600,96212
9,yolov8_nano$dispatch_9_V256D128_rvv_conv2d_s8_N1xIC16xIH40xIW40xOC16xOH40xOW40xKH3xKW3xSH1xSW1xPH1xPW1,,,2.830005,ms,2830005.000000,0,,firesim,conv2d_s8,N=1;IC=16;IH=40;IW=40;OC=16;OH=40;OW=40;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,2830005
10,yolov8_nano$dispatch_10_V256D128_rvv_silu_s8_n25600,,,0.096222,ms,96222.000000,0,,firesim,silu_s8,n=25600,96222
11,yolov8_nano$dispatch_11_V256D128_rvv_add_s8_n25600,,,0.046891,ms,46891.000000,0,,firesim,add_s8,n=25600,46891
12,yolov8_nano$dispatch_12_V256D128_rvv_cat3_c1_s8_N1xH40xW40xC_inputs16|16|16xC_total48,,,0.124282,ms,124282.000000,0,,firesim,cat3_c1_s8,N=1;H=40;W=40;C_inputs=16|16|16;C_total=48,124282
13,yolov8_nano$dispatch_13_V256D128_rvv_conv2d_s8_N1xIC48xIH40xIW40xOC32xOH40xOW40xKH1xKW1xSH1xSW1xPH0xPW0,,,1.764984,ms,1764984.000000,0,,firesim,conv2d_s8,N=1;IC=48;IH=40;IW=40;OC=32;OH=40;OW=40;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1764984
14,yolov8_nano$dispatch_14_V256D128_rvv_silu_s8_n51200,,,0.122103,ms,122103.000000,0,,firesim,silu_s8,n=51200,122103
15,yolov8_nano$dispatch_15_V256D128_rvv_conv2d_s8_N1xIC32xIH40xIW40xOC64xOH20xOW20xKH3xKW3xSH2xSW2xPH1xPW1,,,2.787949,ms,2787949.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=40;IW=40;OC=64;OH=20;OW=20;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,2787949
16,yolov8_nano$dispatch_16_V256D128_rvv_silu_s8_n25600,,,0.096546,ms,96546.000000,0,,firesim,silu_s8,n=25600,96546
17,yolov8_nano$dispatch_17_V256D128_rvv_conv2d_s8_N1xIC64xIH20xIW20xOC64xOH20xOW20xKH1xKW1xSH1xSW1xPH0xPW0,,,1.120145,ms,1120145.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=20;IW=20;OC=64;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1120145
18,yolov8_nano$dispatch_18_V256D128_rvv_silu_s8_n25600,,,0.096232,ms,96232.000000,0,,firesim,silu_s8,n=25600,96232
19,yolov8_nano$dispatch_19_V256D128_rvv_chunk2_c1_N1xC64xH20xW20xc_each32,,,0.000000,ms,0.000000,0,,firesim,chunk2_c1,N=1;C=64;H=20;W=20;c_each=32,0
20,yolov8_nano$dispatch_20_V256D128_rvv_conv2d_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,1.619580,ms,1619580.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1619580
21,yolov8_nano$dispatch_21_V256D128_rvv_silu_s8_n12800,,,0.083170,ms,83170.000000,0,,firesim,silu_s8,n=12800,83170
22,yolov8_nano$dispatch_22_V256D128_rvv_conv2d_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,1.618747,ms,1618747.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1618747
23,yolov8_nano$dispatch_23_V256D128_rvv_silu_s8_n12800,,,0.082582,ms,82582.000000,0,,firesim,silu_s8,n=12800,82582
24,yolov8_nano$dispatch_24_V256D128_rvv_add_s8_n12800,,,0.023759,ms,23759.000000,0,,firesim,add_s8,n=12800,23759
25,yolov8_nano$dispatch_25_V256D128_rvv_conv2d_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,1.618813,ms,1618813.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1618813
26,yolov8_nano$dispatch_26_V256D128_rvv_silu_s8_n12800,,,0.082838,ms,82838.000000,0,,firesim,silu_s8,n=12800,82838
