arm,family,pair,workload,ops,periodic_ops,combos,solver,objective,all_ops,misses,wall_s,cpsat_status,cpsat_gap,prec_viol,overlap_viol,inf_dur_assign,error
wl_sweep,bimodal,hetero,networks_bimodal_hetero,379,224,2,heft_edf,245.304178,245.304178,0,0.052,,,0,0,0,
wl_sweep,bimodal,hetero,networks_bimodal_hetero,379,224,2,pso,236.97384,236.97384,0,14.807,,,0,0,0,
wl_sweep,bimodal,hetero,networks_bimodal_hetero,379,224,2,sa,238.103552,238.103552,0,20.003,,,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,cheap_portfolio,218.183327,218.183327,0,0.372,,,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,cpsat,213.667855,213.667855,0,26.615,OPTIMAL,0.0,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,cpsat:warm,213.667855,213.667855,0,16.125,OPTIMAL,0.0,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,cpsat:warmbest,213.667855,213.667855,0,19.484,OPTIMAL,0.0,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,decomposed,235.370045,235.370045,0,0.065,,,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,greedy,235.370045,235.370045,0,0.058,,,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,greedy_periodic,235.370045,235.370045,0,0.06,,,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,greedy_reserved,236.372424,236.372424,0,0.068,,,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,heft,218.183327,218.183327,0,0.031,,,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,heft_edf,218.183327,218.183327,0,0.09,,,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,pso,214.861733,214.861733,0,20.666,,,0,0,0,
wl_sweep,bimodal,quad,networks_bimodal_quad,379,224,6,sa,214.667632,214.667632,0,20.023,,,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,cheap_portfolio,430.478309,430.478309,0,0.292,,,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,cpsat,430.534888,430.534888,0,14.007,OPTIMAL,0.0,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,cpsat:warm,430.534888,430.534888,0,20.79,OPTIMAL,0.0,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,cpsat:warmbest,430.534888,430.534888,0,12.588,OPTIMAL,0.0,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,decomposed,498.932471,498.932471,0,0.047,,,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,greedy,498.932471,498.932471,0,0.038,,,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,greedy_periodic,498.932471,498.932471,0,0.039,,,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,greedy_reserved,499.935498,499.935498,0,0.024,,,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,heft,430.478309,430.478309,0,0.028,,,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,heft_edf,430.478309,430.478309,0,0.116,,,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,pso,430.478309,430.478309,0,8.902,,,0,0,0,
wl_sweep,bimodal,rvvpair,networks_bimodal_rvvpair,379,224,3,sa,430.478309,430.478309,0,18.799,,,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,cheap_portfolio,54.074157,79.370495,0,0.355,,,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,cpsat,51.809213,79.51322,0,9.175,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,cpsat:warm,51.809213,79.389876,0,21.792,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,cpsat:warmbest,51.809213,79.402876,0,11.134,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,decomposed,62.397633,79.370495,0,0.026,,,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,greedy,62.769886,79.370495,0,0.024,,,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,greedy_periodic,58.320898,79.370495,58,0.028,,,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,greedy_reserved,60.681842,79.748397,91,0.035,,,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,heft,54.074157,79.370495,14,0.03,,,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,heft_edf,54.074157,79.370495,0,0.212,,,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,pso,54.074157,79.370495,0,5.345,,,0,0,0,
wl_sweep,control_mix,gempair,networks_control_mix_gempair,295,140,3,sa,54.074157,79.370495,0,10.195,,,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,cheap_portfolio,38.910006,121.163791,0,0.189,,,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,cpsat,36.795,121.178876,0,29.902,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,cpsat:warm,36.795,121.173592,0,39.215,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,cpsat:warmbest,36.795,121.173592,0,26.207,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,decomposed,46.036858,121.164756,0,0.018,,,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,greedy,47.986361,121.277562,0,0.02,,,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,greedy_periodic,43.455137,121.277562,56,0.022,,,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,greedy_reserved,42.121249,121.523021,37,0.023,,,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,heft,38.174047,121.163791,14,0.007,,,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,heft_edf,38.910006,121.163791,0,0.099,,,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,pso,37.505803,121.277562,0,9.202,,,0,0,0,
wl_sweep,control_mix,hetero,networks_control_mix_hetero,295,140,2,sa,38.910006,121.163791,0,4.077,,,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,cheap_portfolio,33.634771,121.162164,0,0.372,,,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,cpsat,33.43,123.62122,0,30.376,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,cpsat:warm,33.43,121.171965,0,20.753,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,cpsat:warmbest,33.43,121.171965,0,17.854,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,decomposed,37.283029,121.162164,0,0.033,,,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,greedy,39.159679,121.162164,0,0.038,,,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,greedy_periodic,37.03892,121.162164,56,0.049,,,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,greedy_reserved,37.513462,121.277562,56,0.056,,,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,heft,33.634771,121.162164,0,0.021,,,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,heft_edf,33.634771,121.162164,0,0.175,,,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,pso,33.634771,121.162164,0,4.741,,,0,0,0,
wl_sweep,control_mix,quad,networks_control_mix_quad,295,140,6,sa,33.558943,121.162164,0,12.149,,,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,cheap_portfolio,85.66954,126.145746,0,0.314,,,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,cpsat,82.220495,126.537965,0,15.111,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,cpsat:warm,82.221,126.153965,0,8.356,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,cpsat:warmbest,82.220818,126.153965,0,10.683,OPTIMAL,0.0,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,decomposed,109.603719,126.145746,0,0.025,,,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,greedy,111.150797,126.145746,0,0.024,,,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,greedy_periodic,104.595158,126.145746,81,0.032,,,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,greedy_reserved,111.508771,126.52729,88,0.035,,,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,heft,85.66954,126.145746,21,0.028,,,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,heft_edf,85.66954,126.145746,0,0.17,,,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,pso,85.62481,126.145746,0,4.995,,,0,0,0,
wl_sweep,control_mix,rvvpair,networks_control_mix_rvvpair,295,140,3,sa,85.66954,126.145746,0,10.507,,,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,cheap_portfolio,592.416109,592.416109,0,0.2,,,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,cpsat,592.480485,592.480485,0,1.411,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,cpsat:warm,592.480485,592.480485,0,1.215,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,cpsat:warmbest,592.480485,592.480485,0,0.597,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,decomposed,592.416109,592.416109,0,0.019,,,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,greedy,592.416109,592.416109,0,0.016,,,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,greedy_periodic,592.416109,592.416109,0,0.015,,,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,greedy_reserved,592.416109,592.416109,0,0.017,,,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,heft,592.416109,592.416109,0,0.017,,,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,heft_edf,592.416109,592.416109,0,0.116,,,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,pso,592.416109,592.416109,0,3.184,,,0,0,0,
wl_sweep,depth_chain,gempair,networks_depth_chain_gempair,270,270,3,sa,592.416109,592.416109,0,7.902,,,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,cheap_portfolio,430.586015,430.586015,0,0.137,,,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,cpsat,430.648452,430.648452,0,1.95,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,cpsat:warm,430.648452,430.648452,0,1.754,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,cpsat:warmbest,430.648452,430.648452,0,0.919,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,decomposed,430.587156,430.587156,0,0.017,,,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,greedy,430.728008,430.728008,0,0.013,,,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,greedy_periodic,430.728008,430.728008,0,0.013,,,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,greedy_reserved,430.728008,430.728008,0,0.014,,,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,heft,430.586015,430.586015,0,0.011,,,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,heft_edf,430.586015,430.586015,0,0.069,,,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,pso,430.586015,430.586015,0,1.61,,,0,0,0,
wl_sweep,depth_chain,hetero,networks_depth_chain_hetero,270,270,2,sa,430.586015,430.586015,0,4.836,,,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,cheap_portfolio,430.584704,430.584704,0,0.24,,,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,cpsat,430.647343,430.647343,0,3.775,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,cpsat:warm,430.647141,430.647141,0,1.777,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,cpsat:warmbest,430.647141,430.647141,0,1.558,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,decomposed,430.584704,430.584704,0,0.023,,,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,greedy,430.584704,430.584704,0,0.021,,,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,greedy_periodic,430.584704,430.584704,0,0.02,,,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,greedy_reserved,430.584704,430.584704,0,0.021,,,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,heft,430.584704,430.584704,0,0.019,,,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,heft_edf,430.584704,430.584704,0,0.136,,,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,pso,430.584704,430.584704,0,3.717,,,0,0,0,
wl_sweep,depth_chain,quad,networks_depth_chain_quad,270,270,6,sa,430.584704,430.584704,0,9.196,,,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,cheap_portfolio,222.846359,222.846359,0,0.152,,,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,cpsat,222.912141,222.912141,0,1.258,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,cpsat:warm,222.912141,222.912141,0,0.781,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,cpsat:warmbest,222.912141,222.912141,0,0.602,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,decomposed,222.846359,222.846359,0,0.02,,,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,greedy,222.846359,222.846359,0,0.015,,,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,greedy_periodic,222.846359,222.846359,0,0.012,,,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,greedy_reserved,222.846359,222.846359,0,0.017,,,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,heft,222.846359,222.846359,0,0.017,,,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,heft_edf,222.846359,222.846359,0,0.071,,,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,pso,222.846359,222.846359,0,3.231,,,0,0,0,
wl_sweep,depth_chain,rvvpair,networks_depth_chain_rvvpair,270,270,3,sa,222.846359,222.846359,0,7.795,,,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,cheap_portfolio,53.984615,592.416109,0,0.402,,,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,cpsat,51.809213,592.972343,0,16.573,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,cpsat:warm,51.809213,592.480485,0,18.842,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,cpsat:warmbest,51.809908,592.480485,0,8.38,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,decomposed,59.733373,592.416109,0,0.036,,,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,greedy,54.514679,592.416109,0,0.036,,,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,greedy_periodic,53.984615,592.416109,0,0.035,,,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,greedy_reserved,53.984615,592.90537,0,0.04,,,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,heft,59.733373,592.416109,0,0.043,,,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,heft_edf,59.733373,592.416109,0,0.212,,,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,pso,51.86212,592.416109,0,9.341,,,0,0,0,
wl_sweep,depth_contended,gempair,networks_depth_contended_gempair,425,270,3,sa,51.90291,592.416109,0,19.224,,,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,cheap_portfolio,40.848265,430.728008,0,0.282,,,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,cpsat,36.795,432.557141,0,60.78,FEASIBLE,0.051801,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,cpsat:warm,36.795,430.648452,0,49.877,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,cpsat:warmbest,36.795,430.791452,0,50.3,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,decomposed,79.306301,430.587156,0,0.028,,,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,greedy,44.081551,430.728008,0,0.032,,,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,greedy_periodic,40.848265,430.728008,0,0.032,,,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,greedy_reserved,40.848265,438.173599,0,0.034,,,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,heft,76.8307,430.586015,0,0.02,,,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,heft_edf,76.8307,430.586015,0,0.136,,,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,pso,38.203404,430.942914,0,12.124,,,0,0,0,
wl_sweep,depth_contended,hetero,networks_depth_contended_hetero,425,270,2,sa,37.78024,430.677017,0,20.021,,,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,cheap_portfolio,34.404424,430.584704,0,0.502,,,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,cpsat,33.43,542.523343,0,49.111,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,cpsat:warm,33.43,430.647141,0,31.034,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,cpsat:warmbest,33.43,430.647141,0,25.205,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,decomposed,36.938008,430.584704,0,0.045,,,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,greedy,37.789416,430.584704,0,0.051,,,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,greedy_periodic,36.594367,430.584704,0,0.048,,,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,greedy_reserved,36.594367,430.728008,0,0.049,,,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,heft,34.404424,430.584704,0,0.04,,,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,heft_edf,34.404424,430.584704,0,0.269,,,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,pso,33.81325,430.584704,0,20.386,,,0,0,0,
wl_sweep,depth_contended,quad,networks_depth_contended_quad,425,270,6,sa,34.371051,430.584704,0,20.005,,,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,cheap_portfolio,99.24167,222.846359,0,0.468,,,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,cpsat,82.221,223.327141,0,60.611,FEASIBLE,0.134637,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,cpsat:warm,82.220495,222.912141,0,12.678,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,cpsat:warmbest,82.220818,222.912141,0,11.248,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,decomposed,111.698272,222.846359,0,0.041,,,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,greedy,102.792408,222.846359,0,0.039,,,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,greedy_periodic,94.853033,233.40461,35,0.039,,,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,greedy_reserved,94.853033,263.334324,35,0.039,,,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,heft,99.24167,222.846359,0,0.039,,,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,heft_edf,99.24167,222.846359,0,0.271,,,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,pso,82.447229,222.846359,0,17.525,,,0,0,0,
wl_sweep,depth_contended,rvvpair,networks_depth_contended_rvvpair,425,270,3,sa,82.334947,222.846359,0,20.007,,,0,0,0,
wl_sweep,depth_nav,gempair,networks_depth_nav_gempair,382,382,3,cheap_portfolio,592.416109,592.416109,0,0.461,,,0,0,0,
wl_sweep,depth_nav,gempair,networks_depth_nav_gempair,382,382,3,cpsat,592.480485,592.480485,0,1.713,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_nav,gempair,networks_depth_nav_gempair,382,382,3,cpsat:warm,592.480485,592.480485,0,1.671,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_nav,gempair,networks_depth_nav_gempair,382,382,3,cpsat:warmbest,592.480485,592.480485,0,1.723,OPTIMAL,0.0,0,0,0,
wl_sweep,depth_nav,gempair,networks_depth_nav_gempair,382,382,3,decomposed,592.416109,592.416109,0,0.04,,,0,0,0,
wl_sweep,depth_nav,gempair,networks_depth_nav_gempair,382,382,3,greedy,592.416109,592.416109,0,0.033,,,0,0,0,
wl_sweep,depth_nav,gempair,networks_depth_nav_gempair,382,382,3,greedy_periodic,592.416109,592.416109,0,0.032,,,0,0,0,
wl_sweep,depth_nav,gempair,networks_depth_nav_gempair,382,382,3,greedy_reserved,592.416109,592.416109,0,0.035,,,0,0,0,
