dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,cycles_n,cycles_cv_pct,implementation
0,dronet_kcov$dispatch_0_rvv_conv2d_s8_N1xIC3xIH112xIW112xOC32xOH56xOW56xKH3xKW3xSH2xSW2xPH1xPW1,,,1.771476,ms,1771476.000000,0,,spike,conv2d_s8,N=1;IC=3;IH=112;IW=112;OC=32;OH=56;OW=56;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,1771476,1,,
1,dronet_kcov$dispatch_1_rvv_maxpool2d_s8_N1xC32xIH56xIW56xOH27xOW27xKH3xKW3xSH2xSW2xPH0xPW0xDH1xDW1,,,0.192406,ms,192406.000000,0,,spike,maxpool2d_s8,N=1;C=32;IH=56;IW=56;OH=27;OW=27;KH=3;KW=3;SH=2;SW=2;PH=0;PW=0;DH=1;DW=1,192406,1,,
2,dronet_kcov$dispatch_2_rvv_batchnorm2d_s8_N1xC32xH27xW27,,,0.014791,ms,14791.000000,0,,spike,batchnorm2d_s8,N=1;C=32;H=27;W=27,14791,1,,
3,dronet_kcov$dispatch_3_rvv_conv2d_s8_N1xIC32xIH27xIW27xOC32xOH14xOW14xKH3xKW3xSH2xSW2xPH1xPW1,,,1.316160,ms,1316160.000000,0,,spike,conv2d_s8,N=1;IC=32;IH=27;IW=27;OC=32;OH=14;OW=14;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,1316160,1,,
4,dronet_kcov$dispatch_4_rvv_conv2d_s8_N1xIC32xIH14xIW14xOC32xOH14xOW14xKH3xKW3xSH1xSW1xPH1xPW1,,,1.316160,ms,1316160.000000,0,,spike,conv2d_s8,N=1;IC=32;IH=14;IW=14;OC=32;OH=14;OW=14;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1316160,1,,
5,dronet_kcov$dispatch_5_rvv_conv2d_s8_N1xIC32xIH27xIW27xOC32xOH14xOW14xKH1xKW1xSH2xSW2xPH0xPW0,,,0.221120,ms,221120.000000,0,,spike,conv2d_s8,N=1;IC=32;IH=27;IW=27;OC=32;OH=14;OW=14;KH=1;KW=1;SH=2;SW=2;PH=0;PW=0,221120,1,,
6,dronet_kcov$dispatch_6_rvv_add_s8_n6272,,,0.011001,ms,11001.000000,0,,spike,add_s8,n=6272,11001,1,,
7,dronet_kcov$dispatch_7_rvv_batchnorm2d_s8_N1xC32xH14xW14,,,0.004803,ms,4803.000000,0,,spike,batchnorm2d_s8,N=1;C=32;H=14;W=14,4803,1,,
8,dronet_kcov$dispatch_8_rvv_conv2d_s8_N1xIC32xIH14xIW14xOC64xOH7xOW7xKH3xKW3xSH2xSW2xPH1xPW1,,,0.880179,ms,880179.000000,0,,spike,conv2d_s8,N=1;IC=32;IH=14;IW=14;OC=64;OH=7;OW=7;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,880179,1,,
9,dronet_kcov$dispatch_9_rvv_conv2d_s8_N1xIC64xIH7xIW7xOC64xOH7xOW7xKH3xKW3xSH1xSW1xPH1xPW1,,,1.711953,ms,1711953.000000,0,,spike,conv2d_s8,N=1;IC=64;IH=7;IW=7;OC=64;OH=7;OW=7;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1711953,1,,
10,dronet_kcov$dispatch_10_rvv_conv2d_s8_N1xIC32xIH14xIW14xOC64xOH7xOW7xKH1xKW1xSH2xSW2xPH0xPW0,,,0.153011,ms,153011.000000,0,,spike,conv2d_s8,N=1;IC=32;IH=14;IW=14;OC=64;OH=7;OW=7;KH=1;KW=1;SH=2;SW=2;PH=0;PW=0,153011,1,,
11,dronet_kcov$dispatch_11_rvv_add_s8_n3136,,,0.005513,ms,5513.000000,0,,spike,add_s8,n=3136,5513,1,,
12,dronet_kcov$dispatch_12_rvv_batchnorm2d_s8_N1xC64xH7xW7,,,0.003459,ms,3459.000000,0,,spike,batchnorm2d_s8,N=1;C=64;H=7;W=7,3459,1,,
