dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,dronet$dispatch_0_V256D128_rvv_conv2d_s8_N1xIC3xIH112xIW112xOC32xOH56xOW56xKH3xKW3xSH2xSW2xPH1xPW1,,,1.495032,ms,1495032.000000,0,,firesim,conv2d_s8,N=1;IC=3;IH=112;IW=112;OC=32;OH=56;OW=56;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,1495032
1,dronet$dispatch_1_V256D128_rvv_maxpool2d_s8_N1xC32xIH56xIW56xOH27xOW27xKH3xKW3xSH2xSW2xPH0xPW0xDH1xDW1,,,0.218024,ms,218024.000000,0,,firesim,maxpool2d_s8,N=1;C=32;IH=56;IW=56;OH=27;OW=27;KH=3;KW=3;SH=2;SW=2;PH=0;PW=0;DH=1;DW=1,218024
2,dronet$dispatch_2_V256D128_rvv_batchnorm2d_s8_N1xC32xH27xW27,,,0.031082,ms,31082.000000,0,,firesim,batchnorm2d_s8,N=1;C=32;H=27;W=27,31082
3,dronet$dispatch_3_V256D128_rvv_conv2d_s8_N1xIC32xIH27xIW27xOC32xOH14xOW14xKH3xKW3xSH2xSW2xPH1xPW1,,,0.838614,ms,838614.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=27;IW=27;OC=32;OH=14;OW=14;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,838614
4,dronet$dispatch_4_V256D128_rvv_conv2d_s8_N1xIC32xIH14xIW14xOC32xOH14xOW14xKH3xKW3xSH1xSW1xPH1xPW1,,,0.833264,ms,833264.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=14;IW=14;OC=32;OH=14;OW=14;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,833264
5,dronet$dispatch_5_V256D128_rvv_conv2d_s8_N1xIC32xIH27xIW27xOC32xOH14xOW14xKH1xKW1xSH2xSW2xPH0xPW0,,,0.177518,ms,177518.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=27;IW=27;OC=32;OH=14;OW=14;KH=1;KW=1;SH=2;SW=2;PH=0;PW=0,177518
6,dronet$dispatch_6_V256D128_rvv_add_s8_n6272,,,0.011577,ms,11577.000000,0,,firesim,add_s8,n=6272,11577
7,dronet$dispatch_7_V256D128_rvv_batchnorm2d_s8_N1xC32xH14xW14,,,0.009146,ms,9146.000000,0,,firesim,batchnorm2d_s8,N=1;C=32;H=14;W=14,9146
8,dronet$dispatch_8_V256D128_rvv_conv2d_s8_N1xIC32xIH14xIW14xOC64xOH7xOW7xKH3xKW3xSH2xSW2xPH1xPW1,,,0.591950,ms,591950.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=14;IW=14;OC=64;OH=7;OW=7;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,591950
9,dronet$dispatch_9_V256D128_rvv_conv2d_s8_N1xIC64xIH7xIW7xOC64xOH7xOW7xKH3xKW3xSH1xSW1xPH1xPW1,,,1.127540,ms,1127540.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=7;IW=7;OC=64;OH=7;OW=7;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1127540
10,dronet$dispatch_10_V256D128_rvv_conv2d_s8_N1xIC32xIH14xIW14xOC64xOH7xOW7xKH1xKW1xSH2xSW2xPH0xPW0,,,0.112011,ms,112011.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=14;IW=14;OC=64;OH=7;OW=7;KH=1;KW=1;SH=2;SW=2;PH=0;PW=0,112011
11,dronet$dispatch_11_V256D128_rvv_add_s8_n3136,,,0.005781,ms,5781.000000,0,,firesim,add_s8,n=3136,5781
12,dronet$dispatch_12_V256D128_rvv_batchnorm2d_s8_N1xC64xH7xW7,,,0.005419,ms,5419.000000,0,,firesim,batchnorm2d_s8,N=1;C=64;H=7;W=7,5419
13,dronet$dispatch_13_V256D128_rvv_conv2d_s8_N1xIC64xIH7xIW7xOC128xOH4xOW4xKH3xKW3xSH2xSW2xPH1xPW1,,,0.660444,ms,660444.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=7;IW=7;OC=128;OH=4;OW=4;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,660444
14,dronet$dispatch_14_V256D128_rvv_conv2d_s8_N1xIC128xIH4xIW4xOC128xOH4xOW4xKH3xKW3xSH1xSW1xPH1xPW1,,,1.297793,ms,1297793.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=4;IW=4;OC=128;OH=4;OW=4;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1297793
15,dronet$dispatch_15_V256D128_rvv_conv2d_s8_N1xIC64xIH7xIW7xOC128xOH4xOW4xKH1xKW1xSH2xSW2xPH0xPW0,,,0.090931,ms,90931.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=7;IW=7;OC=128;OH=4;OW=4;KH=1;KW=1;SH=2;SW=2;PH=0;PW=0,90931
16,dronet$dispatch_16_V256D128_rvv_add_s8_n2048,,,0.003916,ms,3916.000000,0,,firesim,add_s8,n=2048,3916
17,dronet$dispatch_17_V256D128_rvv_relu_s8_n2048,,,0.000407,ms,407.000000,0,,firesim,relu_s8,n=2048,407
18,dronet$dispatch_18_V256D128_rvv_linear_s8_M1xK2048xN1,,,0.002529,ms,2529.000000,0,,firesim,linear_s8,M=1;K=2048;N=1,2529
19,dronet$dispatch_19_V256D128_rvv_linear_s8_M1xK2048xN1,,,0.002167,ms,2167.000000,0,,firesim,linear_s8,M=1;K=2048;N=1,2167
20,dronet$dispatch_20_V256D128_rvv_sigmoid_s8_n1,,,0.000913,ms,913.000000,0,,firesim,sigmoid_s8,n=1,913
